680f2303-8828-3cf8-8995-0445df22a29b,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526542883.323473,,1148,"jkbd-x201209447,jkbd-x201308195",197,check,前沿预判跟踪,生物医药,,"会议,期刊,专利"
702e01bb-5f43-35bb-a486-b70fa01e0098,2b316fd2-1500-3f39-a8db-a786f789e04b,1526543002.323798,,1424,"tcxb201704021,tcxb201704015",,check,前沿预判跟踪,新材料,,"会议,期刊"
2d709332-a036-3c19-812e-3fa2aff76d0a,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526543124.324099,,"1473,1474",tcxb201704020,,check,前沿预判跟踪,新材料,,"会议,期刊"
fddbd9f5-5e11-3543-a9ab-6b3ad7ff47c6,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526543255.324408,,"2159, 2177, 1442","jz200919023, hubdy200905014","59, 63",check,企业创新活动,高技术企业产业分析,,"会议,期刊,专利"
acb51a72-8d2f-37c7-8b41-b4e5db4d215d,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526543383.324732,,"2163, 2188, 2177, 2159, 2186","jxsj200910015, jssj2009z1015",,check,企业创新活动,高技术企业产业分析,,"会议,期刊"
30e132b3-7791-355d-8e9f-689aee8cdc1a,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526543486.325056,,"2182, 2181, 2146","shcsgh201704013, kjzxdb200926059, jxsj200910015","122, 190, 139",check,企业创新活动,企业创新活动跟踪,,"会议,期刊,专利"
09f2b2eb-a48e-3a93-a576-cfab25e4d502,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526543608.325368,,"2131, 2137, 2154, 2139",kjxx200926165,,check,企业创新活动,企业创新活动跟踪,,"会议,期刊"
ce7c3924-26ef-3998-a08d-eb1018ccecad,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526543738.325675,,"1243, 1230, 1245, 1231, 1259",,"418, 411",check,企业创新活动,企业创新活动跟踪,,会议
19fd4d59-0435-3601-aeaa-be261b0205cd,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526543859.325988,,"1221, 1223","shcsgh201704005, kjzx200926027",,check,企业创新活动,企业创新活动跟踪,,"会议,期刊"
2b48f257-142a-3294-a36a-8665e3fc4247,2b316fd2-1500-3f39-a8db-a786f789e04b,1526543991.326324,,"1965, 1956, 1949, 1953","tcxb201704014, tcxb201704008",,check,企业创新活动,企业创新活动跟踪,,"会议,期刊"
ec452438-f0a0-377f-9dae-c07f3beaba4c,2b316fd2-1500-3f39-a8db-a786f789e04b,1526544102.326691,,,,"1, 56, 20",check,科技成果转化,专利运营,,专利
63393ef5-ba2f-3123-9146-47e7be865754,2b316fd2-1500-3f39-a8db-a786f789e04b,1526544227.327111,,,,"13, 9, 22, 31",check,科技成果转化,专利运营,,专利
27c06300-0c96-33a3-95c3-457ea9407041,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526544334.327455,,,,"31, 13",check,科技成果转化,专利运营,,专利
ffbbc84f-5df0-326b-83a4-7627066dc8dd,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526544468.32777,,,,"33, 24, 39, 41",check,科技成果转化,专利运营,,专利
4d018a31-876f-39f5-8179-f127ea455cdb,2b316fd2-1500-3f39-a8db-a786f789e04b,1526544568.328124,,,,"20, 49, 47, 125",check,科技成果转化,专利运营,,专利
9a81aa04-c4c4-3f7c-bf2f-ed3e08f1a698,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526544691.328585,,,,"69, 67, 71",check,科技成果转化,专利运营,,专利
2813e5d8-c235-3d48-aa06-8adf770b46c0,2b316fd2-1500-3f39-a8db-a786f789e04b,1526544819.328923,,,,"228, 227, 232, 230",check,科技成果转化,专利运营,,专利
962b3fa8-5711-349a-b944-dcb5824d4ba9,2b316fd2-1500-3f39-a8db-a786f789e04b,1526544943.329297,,,,"357, 358, 360",check,科技成果转化,专利运营,,专利
8c170295-8c9a-35a8-ad42-2c8265708683,2b316fd2-1500-3f39-a8db-a786f789e04b,1526545049.329684,,,,"365, 364",check,科技成果转化,专利运营,,专利
9d109cbe-d704-38d8-80bc-89601219b286,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526545183.330215,,1549,,"29,31,41,104",check,重点领域综合分析,智能机器人,,"会议,专利"
7a4a4a5e-d84f-384f-a19b-1ffbfce09085,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526545308.330719,,"1282,1284,1293,1290,1292,1245",,,check,重点领域综合分析,物联网,,会议
29f08119-af63-374d-aca9-763d3d1d04ff,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526545418.331086,,"1357,1596,1606","xbyy-g201704019,xbyy-g201704016",,check,重点领域综合分析,智能农业,,"会议,期刊"
7b9465da-88f6-3307-ad89-2460aa4e6447,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526545540.331391,,2005,hebsfdxzrkxxb200903026,"61,79",check,重点领域综合分析,智能农业,,"会议,期刊,专利"
51cb1fc8-642f-39cf-95d2-6b0d2a6e0434,2b316fd2-1500-3f39-a8db-a786f789e04b,1526545669.331702,,,,"11,15,21,29",check,重点领域综合分析,智能机器人,,专利
e3e353fe-5fd0-3ab3-9b39-39fc45427b39,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526545762.332049,,2143,"kjzxdb200926117,kjxx200926466,kjqbkfyjj200922035",179,check,重点领域综合分析,物联网,,"会议,期刊,专利"
0dfffb1a-d22e-3048-8692-8acd585055b8,2b316fd2-1500-3f39-a8db-a786f789e04b,1526545898.332523,,"1305,1535,1139",kjxx200924254,25,check,重点领域综合分析,人工智能,,"会议,期刊,专利"
543952b6-727e-349e-af0a-dce022146b23,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526546018.332987,,1442,hunny200911027,182,check,重点领域综合分析,智能农业,,"会议,期刊,专利"
6289546a-938f-3ebc-8340-392baf33b02a,2b316fd2-1500-3f39-a8db-a786f789e04b,1526546146.333415,,"1495,1595,1942",,,check,重点领域综合分析,虚拟现实,,会议
4792f3af-30a9-3384-82db-6161d4a4cfb2,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526546261.334235,,"2026,2015,1309,1307","tcxb201704015,tcxb201704013",487,check,重点领域综合分析,第三代半导体,,"会议,期刊,专利"
5c7d5196-12e3-3c64-89a3-0c0fa33c691b,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526546392.334735,,,,"13,15,30,31,104",check,重点领域综合分析,智能机器人,,专利
aaebc813-e96c-3f1e-86d9-34bd7f76e2b1,2b316fd2-1500-3f39-a8db-a786f789e04b,1526546497.335182,,,,"430,166",check,重点领域综合分析,物联网,,专利
336cd762-5705-396f-ae11-9af1c4183fee,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526546612.335656,,"1551,1556,1557,1560",,,check,重点领域综合分析,人工智能,,会议
7334e139-a999-3444-ac39-d6bfe02c9204,2b316fd2-1500-3f39-a8db-a786f789e04b,1526546736.336045,,"1196,1219,1434,1435",hnny200919010,,check,重点领域综合分析,智能农业,,"会议,期刊"
8d34839b-6d70-3c30-ae60-8a3bc8a8d430,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526546866.336487,,,,"13,21,31",check,重点领域综合分析,智能机器人,,专利
016deb1f-068f-38b2-a4d4-a66c1753b8ad,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526546991.336942,,,jxgys200910031,"88,117,262,327",check,重点领域综合分析,智能驾驶,,"期刊,专利"
aa86a652-973e-36d3-b6aa-f13529dc98e7,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526547111.337488,,,"zgnxtb201231002,zgnxtb201231003,zgnxtb201231004",,check,重点领域综合分析,智能农业,,期刊
1eca531b-554f-3a92-ac15-50c73aa04f19,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526547204.337962,,"1228,1229,1231,1234,1239",,,check,重点领域综合分析,物联网,,会议
d8b2a06a-48e6-35cc-9fb7-1218b2376a01,e24ac7ba-a31c-3721-85fc-8f99813afbb1,1526547345.338328,,"1183,1257",,,check,重点领域综合分析,人工智能,,会议
90ade0f7-6c2e-34a5-a72a-e3b4cea638d9,2a528fad-f1db-3c5c-8ee0-cadd46f53492,1526547451.338699,,,"xbyy-g201704021,xbyy-g201704017,xbyy-g201704016,xbyy-g201704015",,check,重点领域综合分析,智能农业,,期刊
